t,lat,lon,alt
0.0,59.2577215,142.060086,4872.3561185564695
1.0,59.25892088981058,142.06053771565013,4872.3561185564695
2.0,59.26113712536975,142.0615945790777,4873.043937555505
3.0,59.26528536785124,142.06380122328244,4875.038612652709
4.0,59.27117241656282,142.0670426701866,4878.209458238262
5.0,59.278624390881475,142.07121543952024,4882.4388572633325
6.0,59.2874847982465,142.07622639904042,4887.620954383967
7.0,59.29761279535327,142.0819917297285,4893.660479790609
8.0,59.30888162322759,142.08843599446766,4900.471690654658
9.0,59.321177198792725,142.09549129985282,4907.977418430374
10.0,59.334396847279585,142.10309654181938,4916.108211426589
11.0,59.34844816139599,142.11119672670918,4924.801563121254
12.0,59.363247974579004,142.1197423602299,4934.001217644523
13.0,59.37872143692195,142.12868889751846,4943.656544713538
14.0,59.39480118350884,142.13799624819808,4953.721977073722
15.0,59.41142658591528,142.14762833092965,4964.156504195958
16.0,59.428543078559315,142.15755267250796,4974.923216604043
17.0,59.44610155241718,142.16774004704834,4985.98889576939
18.0,59.4640578093675,142.1781641512546,4997.323645016274
19.0,59.482372071101025,142.18880131216014,5008.90055733654
20.0,59.501008537139434,142.19963022409502,5020.695416422852
21.0,59.51993498705224,142.21063171195632,5032.686427598604
22.0,59.539122422452,142.2217885181514,5044.853975654851
23.0,59.558544744790034,142.2330851108469,5057.180406903544
24.0,59.578178465372496,142.24450751139273,5069.64983302544
25.0,59.59800244437495,142.25604313900388,5082.247954533217
26.0,59.61799765595539,142.26768067097382,5094.961901888289
27.0,59.638146976856035,142.27940991686668,5107.780092505923
28.0,59.65843499614485,142.29122170529016,5120.692102059866
29.0,59.65843499614485,142.29122170529016,5120.692102059866
30.0,59.65963438595543,142.29167342094027,5120.692102059866
31.0,59.661048826587276,142.29223105375203,5120.450078731266
32.0,59.66309951585093,142.29388184782906,5119.191545882295
33.0,59.66595048095459,142.29740840570298,5116.461489268958
34.0,59.66952169431426,142.30262315099412,5112.407061267691
35.0,59.673741131104336,142.30935726496077,5107.160699017287
36.0,59.67854396898178,142.31745881073536,5100.841595942659
37.0,59.683871867837844,142.3267910451371,5093.557026126232
38.0,59.689672321574676,142.33723089930325,5085.403536242183
39.0,59.6958980747042,142.3486676112574,5076.468018297275
40.0,59.70250659728715,142.36100149522076,5066.828675097595
41.0,59.70945961237817,142.37414283399238,5056.555889168619
42.0,59.71672267072646,142.38801088209144,5045.713004783277
43.0,59.7242647680063,142.4025329685852,5034.357031787205
44.0,59.73205800032453,142.4176436896342,5022.539279041478
45.0,59.74007725417731,142.43328418178288,5010.30592452106
46.0,59.74829992741118,142.44940146792132,4997.698528403419
47.0,59.75670567808804,142.46594786865052,4984.754494848279
