t,lat,lon,alt
1596404962,34.3837795,43.702246,7905.82313206644
1596404963,34.3863381981841,43.7037835730524,7977.7780572761
1596404964,34.3889091631312,43.7053805574986,8062.02944845881
1596404965,34.3915547382344,43.707186089018,8047.38060036351
1596404966,34.3943834787609,43.7093022986207,7923.29555217294
1596404967,34.3975402205966,43.7117476969623,7983.66118336883
1596404968,34.4011344808867,43.7145580826639,8115.88277799019
1596404969,34.4051900600067,43.7177731141518,7837.64341271712
1596404970,34.4097339727858,43.72139183411,7888.86867202971
1596404971,34.4148415838118,43.7254412522631,8031.63111441483
1596404972,34.420602477221,43.7300029578609,8081.94785623233
1596404973,34.4270749880205,43.7351654359928,8038.49631306634
1596404974,34.4343699339657,43.7409691827191,8014.26883114977
1596404975,34.4425786495982,43.7473848245931,8035.60857815869
1596404976,34.4517844983783,43.7544432259689,7957.51036864901
1596404977,34.4621573831011,43.7622435369513,7995.7525591781
1596404978,34.4737302437636,43.7708621096913,8030.73962084492
1596404979,34.486488636976,43.7803330512839,8121.89930949678
1596404980,34.5004025872937,43.7906310219592,8135.23364925646
1596404981,34.515474041305,43.8017418068162,7989.79352162642
1596404982,34.5317291648019,43.8137032050094,8134.28074701672
1596404983,34.5491116710922,43.826545785509,8034.28717349569
1596404984,34.5675652517585,43.8402774173495,7893.51175275708
1596404985,34.5870759021968,43.8548769167666,8079.29055856348
1596404986,34.6076468091755,43.8703018113069,8022.25068981354
1596404987,34.6292975305779,43.8865355332611,8066.78041946953
1596404988,34.6520878533912,43.9035661252798,7935.70363097542
1596404989,34.6760342736633,43.9213571265617,8106.87652430916
1596404990,34.7011469519749,43.9398589162554,8012.90806703334
1596404991,34.7274337922139,43.9590238686903,7830.23041252744
1596404992,34.7548654868564,43.9788005948456,7935.65424508106
1596404993,34.7833715554957,43.9991495801114,8130.40624381164
1596404994,34.8128639732811,44.0200448078946,7986.10953525788
1596404995,34.8432543803414,44.0414540486677,7966.73439845826
1596404996,34.874465599543,44.0633436978654,8126.12927052616
1596404997,34.874465599543,44.0633436978654,8062.34822245539
1596404998,34.8770242977272,44.0648812709179,7942.87450124866
1596404999,34.8797668338696,44.0664342745025,7977.42996473474
1596405000,34.8829466099649,44.0680964679726,7844.7150537861
1596405001,34.8867228906011,44.0700351415516,7971.38545211826
1596405002,34.8912577226349,44.0723340379437,7985.02642626797
1596405003,34.8966251882992,44.0750030226063,7906.26456087044
1596405004,34.9028985378827,44.0781246052591,8109.43348065307
1596405005,34.9101829113796,44.0817586010444,8079.82264455973
1596405006,34.9186069501246,44.0859246706502,7971.68603749957
1596405007,34.9283049825682,44.0906247254411,8023.52802260055
1596405008,34.9393427226551,44.0958442465733,8014.895810763
1596405009,34.9517935844698,44.1015873195095,7924.28362545538
1596405010,34.9658013425894,44.1078792559368,7807.81821171836
1596405011,34.9814443380946,44.1147941411175,7902.73264883659
1596405012,34.9987651190824,44.1223757083064,8045.04650538934
1596405013,35.0177889822983,44.1306787467995,7991.97225752334
1596405014,35.0385417420358,44.1397491566339,8088.66353156072
1596405015,35.0611442234774,44.1495936614995,8049.36790325529
1596405016,35.0856850372871,44.1601977376907,7988.61439869481
1596405017,35.1121995191847,44.1715138185197,7851.51387329194
1596405018,35.1406343222416,44.1835093849762,8021.13981248123
1596405019,35.1708713105112,44.196200659709,8038.86041368695
