t,lat,lon,alt
0.0,-82.549415,171.187611,5187.3795592480365
1.0,-82.54821241109903,171.18864928487693,5187.3795592480365
2.0,-82.54654711705774,171.19008724648103,5187.130448659426
3.0,-82.54400268324983,171.1922845938667,5186.408027952458
4.0,-82.54066702365196,171.19516538845582,5185.259628138965
5.0,-82.53661926084312,171.19866128552803,5183.727847129602
6.0,-82.53193060514442,171.20271077483503,5181.851023043955
7.0,-82.52666514584485,171.2072584971533,5179.6636601896535
8.0,-82.52088056330447,171.21225462918176,5177.196812443562
9.0,-82.51462876984738,171.21765432994937,5174.478428294859
10.0,-82.50795648656525,171.2234172425822,5171.533661383806
11.0,-82.50090576244058,171.22950704589377,5168.38514998664
12.0,-82.49351444155762,171.23589105081618,5165.053268551969
13.0,-82.48581658359221,171.24253983718833,5161.556354083546
14.0,-82.4778428422526,171.24942692686528,5157.910909884745
15.0,-82.46962080587619,171.25652848951654,5154.131788928604
16.0,-82.46117530396667,171.26382307784468,5150.232358890857
17.0,-82.45252868307735,171.271291389282,5146.224650679665
18.0,-82.44370105510622,171.27891605151757,5142.119492112372
19.0,-82.43471052076144,171.2866814294716,5137.926628224589
20.0,-82.4255733706804,171.2945734515722,5133.6548295483635
21.0,-82.4163042664367,171.30257945340477,5129.3119895625405
22.0,-82.40691640344662,171.31068803699608,5124.90521239808
23.0,-82.3974216575848,171.31888894417025,5120.440891772845
24.0,-82.38783071713841,171.327172942569,5115.924782032915
25.0,-82.37815320156591,171.3355317230699,5111.362062089756
26.0,-82.36839776837991,171.3439578074627,5106.757392963694
27.0,-82.35857220934176,171.3524444653582,5102.114969573018
28.0,-82.34868353703668,171.36098563940615,5097.438567344189
29.0,-82.34868353703668,171.36098563940615,5097.438567344189
30.0,-82.34748094813571,171.36202392428308,5097.438567344189
31.0,-82.34424602643709,171.36317850032208,5097.458625545343
32.0,-82.33714967242291,171.364554029569,5097.516794328688
33.0,-82.32657802932474,171.36612841670305,5097.609262636005
34.0,-82.31287862605097,171.36788177593553,5097.732600514898
35.0,-82.29636423861918,171.36979621005656,5097.883721008208
36.0,-82.27731636544515,171.37185561157733,5098.059845854494
37.0,-82.2559883551031,171.37404548375784,5098.258474618458
38.0,-82.23260822130985,171.3763527795321,5098.477356908334
39.0,-82.20738117641051,171.3787657565408,5098.7144673715275
40.0,-82.18049191151569,171.3812738466604,5098.96798319071
41.0,-82.15210664862494,171.3838675385799,5099.23626383028
42.0,-82.12237498753785,171.38653827211925,5099.5178328082
43.0,-82.09143156807406,171.3892783431165,5099.811361290635
44.0,-82.05939756607123,171.39208081782584,5100.115653327134
45.0,-82.02638203978327,171.39493945587606,5100.42963256229
46.0,-81.9924831416387,171.39784864093306,5100.7523302762365
47.0,-81.95778920882317,171.4008033182962,5101.082874621096
48.0,-81.92237974480378,171.40379893873484,5101.420480933776
49.0,-81.88632630270091,171.40683140794144,5101.764443017495
50.0,-81.84969328032291,171.40989704103922,5102.114125295149
51.0,-81.81253863569731,171.412992521639,5102.468955747345
52.0,-81.77491453104885,171.41611486499065,5102.8284195566275
53.0,-81.73686791237982,171.41926138481895,5103.192053387289
54.0,-81.69844103109229,171.42242966347624,5103.559440237192
55.0,-81.6596719134481,171.42561752507962,5103.93020480441
56.0,-81.62059478308291,171.4288230113345,5104.304009317214
57.0,-81.58124044126882,171.4320443597757,5104.680549781045
58.0,-81.54163660915073,171.4352799841846,5105.059552600799
59.0,-81.50180823575904,171.43852845696443,5105.440771540884
60.0,-81.46177777522111,171.4417884932781,5105.823984989269
61.0,-81.42156543625156,171.44505893677223,5106.208993495121
62.0,-81.38118940669354,171.44833874672875,5106.595617552695
63.0,-81.38118940669354,171.44833874672875,5106.595617552695
64.0,-81.37998681779257,171.44937703160568,5106.595617552695
65.0,-81.37752199791585,171.45084413756598,5106.816476863688
66.0,-81.37265893918517,171.45312600358469,5107.456968865566
67.0,-81.36563746548595,171.45614115365595,5108.47513028924
