t,lat,lon,alt
0.0,79.292308,-26.15424,5066.177481112169
1.0,79.29421955772963,-26.154164494024027,5066.177481112169
2.0,79.29765764922062,-26.153254525841824,5066.08861926456
3.0,79.30399615485821,-26.15075907946779,5065.830919906498
4.0,79.31294503322773,-26.146836702721103,5065.421266789026
5.0,79.324243247056,-26.141630088639033,5064.874855288086
6.0,79.33765586279713,-26.135267660955115,5064.205361242024
7.0,79.35297144025985,-26.127865001029537,5063.425092905352
8.0,79.369999683272,-26.119526132086463,5062.5451277071315
9.0,79.38856932527862,-26.11034467502764,5061.575435333518
10.0,79.40852622638027,-26.10040488866465,5060.52498850205
11.0,79.42973166066746,-26.0897826059279,5059.401862658513
12.0,79.45206077482162,-26.078546076454774,5058.213325704114
13.0,79.47540120085606,-26.066756724918907,5056.965918749939
14.0,79.49965180758275,-26.05446983352657,5055.665528795967
15.0,79.52472157693246,-26.041735156263417,5054.317454142176
16.0,79.5505285926429,-26.028597471716527,5052.926463258548
17.0,79.576999130078,-26.01509708061427,5051.496847768068
18.0,79.60406683706528,-26.001270253612187,5050.032470131419
19.0,79.63167199664952,-25.987149634300255,5048.53680656322
20.0,79.65976086357104,-25.972764601909464,5047.0129856566255
21.0,79.6882850670961,-25.958141597747698,5045.463823145475
22.0,79.71720107356435,-25.943304418992057,5043.891853190224
23.0,79.74646970268147,-25.928274483101927,5042.299356535282
24.0,79.77605569218257,-25.913071065790753,5040.688385850619
25.0,79.80592730602925,-25.897711515200644,5039.060788539206
26.0,79.83605598178696,-25.882211444659493,5037.418227263719
27.0,79.8664160132646,-25.8665849061624,5035.762198420565
28.0,79.8664160132646,-25.8665849061624,5035.762198420565
29.0,79.86832757099423,-25.866509400186427,5035.762198420565
30.0,79.87095130392363,-25.86405592536712,5035.736993067267
31.0,79.87492816973263,-25.857084309745474,5035.6638975426995
32.0,79.88012285513324,-25.84604636740173,5035.547700863993
33.0,79.88641357816631,-25.831348731008095,5035.39271314656
34.0,79.8936907350686,-25.813357369969555,5035.202813494272
35.0,79.90185568245319,-25.792401656750606,5034.981493100616
36.0,79.91081964127183,-25.768778026569287,5034.731894039727
37.0,79.92050271038113,-25.74275327112183,5034.456844178331
38.0,79.93083297875202,-25.714567502934855,5034.1588885964775
