t,lat,lon,alt
1596405781,-73.6777185,-47.891536,8227.79840691103
1596405782,-73.6789975813577,-47.8845849029661,7980.17548415404
1596405783,-73.6802758786624,-47.8775828643196,7826.32750523317
1596405784,-73.6815563218727,-47.8704425437917,7926.9957475748
1596405785,-73.6828431503313,-47.863109580486,8021.9897879857
1596405786,-73.6841418001997,-47.8555088297445,8017.18585198656
1596405787,-73.6854569060198,-47.8475367566949,8013.40781016986
1596405788,-73.6867920326715,-47.8391104676081,7796.66430461891
1596405789,-73.6881486181994,-47.8301708335402,8047.50891693586
1596405790,-73.6895240719543,-47.8207044151876,8160.02315683379
1596405791,-73.6909249593865,-47.8106907432665,8000.08805739705
1596405792,-73.6923585396142,-47.8000861116524,8033.7503135803
1596405793,-73.6938310623506,-47.7888837070354,7905.41602350899
1596405794,-73.6953561211414,-47.7770951009845,8037.21331487366
1596405795,-73.6969403869018,-47.7647294455403,7944.80125119539
1596405796,-73.698584402251,-47.7517934877663,8006.08926569543
1596405797,-73.7002887743086,-47.7382885605042,8059.37060563312
1596405798,-73.7020474020701,-47.724219367274,8107.96083157564
1596405799,-73.7038561538901,-47.7095973678948,7930.53360540397
1596405800,-73.7057184085862,-47.6944443159318,8179.74991688994
1596405801,-73.7076340210995,-47.6787782437845,7983.84780115266
1596405802,-73.7096013215582,-47.6626234956108,7926.02636566697
1596405803,-73.7116178831631,-47.646022658533,7949.52077914495
1596405804,-73.7136794517234,-47.6290033660567,8004.68050358364
1596405805,-73.7157855715447,-47.6115883829617,7910.96593309184
1596405806,-73.7179353056322,-47.5938086633644,8099.59159180738
1596405807,-73.7179353056322,-47.5938086633644,8005.31340046829
1596405808,-73.7192143869899,-47.5868575663305,8141.74289872673
1596405809,-73.7205124327189,-47.57987540398,8041.96489227981
1596405810,-73.7218571879079,-47.5728375272845,8064.15098913088
1596405811,-73.7232722426658,-47.5657185386572,8084.69252268679
1596405812,-73.7247804339977,-47.5584698654811,7836.31300127564
1596405813,-73.7263872302623,-47.5510624385582,8086.48320896718
1596405814,-73.7280876833519,-47.5434774946886,8044.17846355201
1596405815,-73.7298761908964,-47.5356918787322,8039.67199191501
1596405816,-73.7317593112395,-47.5276850087294,8059.68152291019
1596405817,-73.7337579611917,-47.5194156957591,7949.23858950765
1596405818,-73.735888847498,-47.510821500555,7963.23353544371
1596405819,-73.7381481001282,-47.5018768458401,7956.33546426075
1596405820,-73.7405313455972,-47.4925961392805,7866.39575600112
1596405821,-73.7430482369007,-47.482967829389,8047.78748106295
1596405822,-73.745709602431,-47.4729541313345,8177.57531374601
1596405823,-73.7485241124429,-47.4625601642188,8180.0094025806
1596405824,-73.7514860136235,-47.4517955876378,7972.44980205414
1596405825,-73.75458018977,-47.4406444249593,8074.23843644287
1596405826,-73.7577961835521,-47.4290981360379,7979.37371099668
1596405827,-73.7611254480448,-47.4171544641532,8075.43390197137
1596405828,-73.764563616455,-47.4048035861596,7926.43213665013
1596405829,-73.7681063973904,-47.3920493413467,7977.47878744174
1596405830,-73.7717488819454,-47.378916435374,7813.08697109727
1596405831,-73.7754885720086,-47.3654288004275,8125.91742990741
1596405832,-73.7793175205825,-47.3516102251725,8031.5254063029
1596405833,-73.7832292459353,-47.3374861042721,8170.1247191531
1596405834,-73.7872187940008,-47.3230758918575,8003.99552274481
1596405835,-73.7872187940008,-47.3230758918575,8006.61571644121
1596405836,-73.7884978753585,-47.3161247948236,7978.61523212304
1596405837,-73.7897847251402,-47.3090908027871,8037.89839222423
1596405838,-73.7910935111855,-47.3018211236946,7937.43272557325
1596405839,-73.7924349403722,-47.2942070620235,8065.18644011272
1596405840,-73.7938249738536,-47.2861547590111,8024.89477034225
1596405841,-73.7952827173974,-47.2775622172095,7935.92939048336
1596405842,-73.7968178106622,-47.2683850828295,7801.16362101475
1596405843,-73.7984360942438,-47.2585901566381,8049.58863351228
1596405844,-73.800145539769,-47.2481238600157,8258.06227324937
1596405845,-73.8019534599078,-47.2369395917249,8063.17239541772
1596405846,-73.8038599362748,-47.2250146063073,7990.66737405171
1596405847,-73.8058607824238,-47.2123871370735,7981.38906653539
1596405848,-73.8079542924511,-47.1990692661369,8144.34828099788
1596405849,-73.8101380212153,-47.1850399613634,7919.75895351294
1596405850,-73.8124153170596,-47.1703103816161,7853.27861857209
1596405851,-73.8147892336889,-47.154899200099,8128.76661477584
1596405852,-73.8172575429029,-47.1388401465245,7963.39132429541
1596405853,-73.8198231461982,-47.1221504241467,7907.70439239839
1596405854,-73.8224894058265,-47.1048316478581,7919.30964942674
1596405855,-73.8252555695244,-47.0869044226597,7862.56515194209
1596405856,-73.8281166694447,-47.0683996554223,8154.38684702212
1596405857,-73.8310674533994,-47.0493649967386,7960.46395522116
1596405858,-73.8341018822331,-47.0298436406396,7897.50994484532
1596405859,-73.837215982372,-47.0098737255999,7859.71051110344
1596405860,-73.8404068979284,-46.9894945107535,8114.14747953896
1596405861,-73.8404068979284,-46.9894945107535,8050.48293876317
1596405862,-73.8416859792861,-46.9825434137196,7961.60459403671
1596405863,-73.8429801802878,-46.9755825919505,7836.35510894285
1596405864,-73.8443093321032,-46.968539934721,7867.90149404123
1596405865,-73.8456822738243,-46.9613126943094,7940.50786739409
1596405866,-73.8471008837479,-46.953816243673,7915.19319451641
1596405867,-73.8485707280457,-46.9459702481932,8133.0770553339
1596405868,-73.8501013171263,-46.9377315352298,7896.85355461449
1596405869,-73.8516928423032,-46.9290542071116,8008.70091180832
1596405870,-73.8533488200543,-46.9198564070616,8182.30184001838
1596405871,-73.855065179694,-46.9101010308809,8081.74650601737
1596405872,-73.8568424024108,-46.899813156785,8015.78359278814
1596405873,-73.8586903333181,-46.8890322631054,8058.50007891672
1596405874,-73.8606090185198,-46.8778025252152,7995.73931619663
1596405875,-73.862603617651,-46.8661359689332,8122.85597151939
1596405876,-73.8646850026249,-46.8540302232522,7820.66568271946
1596405877,-73.8668570302142,-46.8414837133682,8049.15686272305
1596405878,-73.8691154068307,-46.8284791822786,8059.1299738693
1596405879,-73.8714580996823,-46.8150263159825,8096.53380077826
1596405880,-73.8738863482794,-46.8011310357147,7935.38871331489
1596405881,-73.8764039269593,-46.7867942267717,8067.34830202058
1596405882,-73.8790147156664,-46.7720295205462,7938.05799237866
1596405883,-73.8817225064175,-46.7568478187518,8052.87081799978
1596405884,-73.8845277373599,-46.7412608762996,8014.5351543383
1596405885,-73.887426508783,-46.7252887149146,8004.41114560402
1596405886,-73.8904153289498,-46.7089678856166,7829.7393835617
1596405887,-73.8934885196373,-46.6923339162816,8095.62765406056
1596405888,-73.8966400676037,-46.6754161601333,7980.89797255345
1596405889,-73.8966400676037,-46.6754161601333,7982.43847020751
1596405890,-73.8979191489614,-46.6684650630994,8156.37308277429
1596405891,-73.899210749982,-46.6614614309107,7987.58054199445
1596405892,-73.9005257985763,-46.6543027489929,7811.96617955547
1596405893,-73.9018711770319,-46.6468978022238,7941.57300767688
1596405894,-73.9032621131206,-46.6392146533138,7788.38314766523
1596405895,-73.9047129379341,-46.6312481943598,8024.53567704574
1596405896,-73.9062400031083,-46.6229843156268,7981.40837173788
1596405897,-73.9078524797584,-46.6144309796334,8018.74423793799
1596405898,-73.9095623244502,-46.60558976664,7769.80154663681
1596405899,-73.9113809165852,-46.5964363429353,7903.90829466174
1596405900,-73.9133124650326,-46.5869149156062,7963.33132919829
1596405901,-73.9153624130043,-46.5769980811675,7997.21937276499
