t,lat,lon,alt
1596401778,-64.9093075,120.445906,8004.26623512924
1596401779,-64.9086235712825,120.447426010494,8051.63391355369
1596401780,-64.906666360611,120.45033596432,7988.98160203491
1596401781,-64.9022458294817,120.456024616276,7882.17761757613
1596401782,-64.8954735694806,120.464406694054,7961.99106929573
1596401783,-64.886390269826,120.475453461896,8063.08208986953
1596401784,-64.8750742072186,120.489085651871,7953.63014699873
1596401785,-64.8616711629988,120.505255700196,8004.20066298814
1596401786,-64.8463376629561,120.524054449002,8258.84266654059
1596401787,-64.8292004807549,120.545560849203,7987.57544256061
1596401788,-64.8102845037473,120.569742147624,8106.95994969557
1596401789,-64.7896100288385,120.596574197434,8078.48746170996
1596401790,-64.767305517638,120.626127737497,8018.51693839196
1596401791,-64.7434757858729,120.658360025607,7925.78359608091
1596401792,-64.7181560303983,120.693183776467,7974.68439004047
1596401793,-64.6913702308612,120.730521195923,7986.00815232494
1596401794,-64.6631910436973,120.770249960208,7939.76883886912
1596401795,-64.6337045675584,120.812220903619,7810.07148930667
1596401796,-64.6029503358241,120.85636898738,7912.29755195701
1596401797,-64.5709772185354,120.902636103178,7863.03366147884
1596401798,-64.5378540359437,120.950933313318,8164.62380777037
1596401799,-64.5036584513665,121.001223889284,8003.03073880249
1596401800,-64.4684754647596,121.053521881041,7920.56922374226
1596401801,-64.4323862335482,121.107783114342,8042.86206655876
1596401802,-64.3954717001506,121.163934702407,8071.63517451708
1596401803,-64.3954717001506,121.163934702407,8162.77243770554
1596401804,-64.3947877714332,121.165454712901,8017.33787874213
1596401805,-64.3931425774693,121.167944533591,7925.82008857259
1596401806,-64.3896629307565,121.172460062924,8002.9196203217
1596401807,-64.3844700558828,121.179054559817,8046.58339050965
1596401808,-64.377579831706,121.187791336145,7906.47517251292
1596401809,-64.3690430830949,121.198994056416,8019.54851958446
1596401810,-64.358993536533,121.212997517372,8035.02607895875
1596401811,-64.347481480421,121.230081597682,7995.5416630853
1596401812,-64.3345096764392,121.250483154365,8065.73725378413
1596401813,-64.3201016227972,121.274155165229,7812.08455680738
1596401814,-64.30426369954,121.30087324356,8019.9446087237
1596401815,-64.2869766622969,121.330528587724,8017.36567859177
1596401816,-64.2681819207469,121.363210586235,8006.2419717814
1596401817,-64.2478867697905,121.399019712585,8108.67933931776
1596401818,-64.2261448755764,121.437880324756,8016.93840163952
1596401819,-64.2030061988922,121.479557598173,8095.15283332084
1596401820,-64.1785239754686,121.523907487375,8115.96596777636
1596401821,-64.1526945099444,121.571088819504,7876.65034931524
1596401822,-64.1255260585053,121.621265132686,7840.07955992229
1596401823,-64.0971057305745,121.674339503376,7956.07294929051
1596401824,-64.067534330195,121.730286589854,7969.86586736903
1596401825,-64.0368637487553,121.789269210147,7910.04026031759
1596401826,-64.0051325393954,121.851244039051,7933.07880746894
1596401827,-63.9723971438079,121.91598723654,8096.2061966551
1596401828,-63.9387296442136,121.983471881469,7905.47840155268
1596401829,-63.9041997553324,122.053757469861,7926.8302833874
1596401830,-63.8688762504333,122.126746562571,7952.73180496583
1596401831,-63.8328331027581,122.202234491862,7980.80606906957
1596401832,-63.8328331027581,122.202234491862,8042.46192349368
1596401833,-63.8321491740407,122.203754502356,8121.99438573023
1596401834,-63.8308886408909,122.207183627589,8117.32949302846
1596401835,-63.8284058237744,122.214482798141,7844.28751536798
1596401836,-63.8246577475191,122.225675801858,8003.44026535368
1596401837,-63.8196338631157,122.240757501256,8045.07009501934
1596401838,-63.8133099633624,122.259926071057,7902.01309656249
1596401839,-63.8057123303176,122.283451098208,7846.87414851801
1596401840,-63.7967970855344,122.311430261476,8009.29196216541
1596401841,-63.7865335635527,122.343650692595,8036.64694166699
1596401842,-63.7749533755398,122.379738537011,8130.88108541525
1596401843,-63.7620799203629,122.419498745698,8071.52949221986
1596401844,-63.747970098768,122.462744311872,7974.37540578312
1596401845,-63.7326383453889,122.509304458162,8006.75991278001
1596401846,-63.7160149613184,122.559317247691,8185.86310638709
1596401847,-63.6980830096353,122.612862285193,8041.73441822126
1596401848,-63.6789232795442,122.669931459732,8052.78294298132
1596401849,-63.6585525482078,122.730692245894,7965.05320688026
1596401850,-63.6369384114008,122.795188083612,7840.72415207632
1596401851,-63.6141073518593,122.863490389698,8146.76915593414
1596401852,-63.5901009367277,122.935685532019,8022.83132281931
1596401853,-63.564932049054,123.011628144621,8079.37923945214
1596401854,-63.5386446620016,123.091034560229,7939.37599619249
1596401855,-63.5112993222376,123.173703401591,7907.46226314948
1596401856,-63.4829147361897,123.259515148453,7957.42437164654
1596401857,-63.4535165321701,123.348364436449,7971.13739393054
1596401858,-63.4231519662849,123.440122653338,8070.19592479366
1596401859,-63.3918739410642,123.534556967287,7859.56982191687
1596401860,-63.3597460199487,123.631454425851,8077.62277973874
1596401861,-63.326849144481,123.730664781547,8017.66213031413
1596401862,-63.2932605033974,123.832060611089,7993.93358978398
1596401863,-63.2932605033974,123.832060611089,7931.04814212009
1596401864,-63.2925765746799,123.833580621583,7852.42764630962
1596401865,-63.2910476493212,123.836517994136,8191.29252327677
1596401866,-63.2878707898326,123.842481166542,7980.30946452004
1596401867,-63.2830721162927,123.851781867812,8211.28394275669
1596401868,-63.2766178282581,123.864488326271,8023.36846585423
1596401869,-63.2684969199253,123.88062954175,8064.44005459442
1596401870,-63.2587821753494,123.900398961354,8117.34719919794
