t,lat,lon,alt
1596397470,-26.1822115,-125.103142,3003.35600512415
1596397471,-26.1822115,-125.103142,2755.30046876362
1596397472,-26.1822115,-125.103142,3041.71116165765
1596397473,-26.173047461275,-125.097168140772,2955.23792572045
1596397474,-26.1638630109452,-125.091174128069,3035.28170717954
1596397475,-26.154618236,-125.085133153612,2920.22935644428
1596397476,-26.1452795156769,-125.079031767678,3009.26523028379
1596397477,-26.1358214378279,-125.072849173948,2922.53695271185
1596397478,-26.126219176098,-125.066566742926,2929.3826349513
1596397479,-26.1164446630266,-125.060178321432,2878.91350376833
1596397480,-26.1064855858762,-125.053684018927,3186.25277951589
1596397481,-26.096340966906,-125.047081315243,3142.35237187215
1596397482,-26.0860038984124,-125.04036705225,2971.40231130041
1596397483,-26.0754684996436,-125.033539473596,3120.63761452826
1596397484,-26.0647340021589,-125.026600248035,3096.68004717701
1596397485,-26.0538130974871,-125.019557326757,3059.86692446838
1596397486,-26.0427238428758,-125.012416791091,3095.95893537489
1596397487,-26.0314793453486,-125.005187824414,3017.5653051582
1596397488,-26.0314793453486,-125.005187824414,3045.21941260321
1596397489,-26.0223153066237,-124.999213965186,2911.53080113068
1596397490,-26.0131433576098,-124.993238337475,2982.78228607456
1596397491,-26.0039549364482,-124.987255290597,3256.2343272887
1596397492,-25.9947472498401,-124.981257348588,3002.14885307405
1596397493,-25.9855214064252,-124.975244111193,3082.25537857241
1596397494,-25.9762743832379,-124.969218079606,2903.37814306778
1596397495,-25.9762743832379,-124.969218079606,3000.76925156702
1596397496,-25.967110344513,-124.963244220378,2932.34423582565
1596397497,-25.9579371622036,-124.957265757415,3009.07260088472
1596397498,-25.9487429916842,-124.951276167782,2947.8725691548
1596397499,-25.9395248567932,-124.945272753339,2945.84945036365
1596397500,-25.93028198302,-124.939254223017,2953.49915495417
1596397501,-25.9210168919542,-124.933221714116,2880.78917847547
1596397502,-25.9210168919542,-124.933221714116,2985.91668860481
1596397503,-25.9118528532292,-124.927247854889,2958.8926064164
1596397504,-25.9026843716562,-124.921266966686,2878.19690846814
1596397505,-25.8935013887035,-124.915272269214,2998.67939644607
1596397506,-25.8843004729892,-124.909263423701,3051.13996831495
1596397507,-25.8750841112474,-124.903239942583,3048.86485108883
1596397508,-25.865855028704,-124.897201506941,3034.2602830032
1596397509,-25.865855028704,-124.897201506941,3103.97701922426
1596397510,-25.8566909899791,-124.891227647714,3017.39728349454
1596397511,-25.8475287614748,-124.885255521062,3084.89149167033
1596397512,-25.8383602585011,-124.879282396974,2906.91706278046
1596397513,-25.8291744922127,-124.873302612778,2904.71008053985
1596397514,-25.8199687093583,-124.867319870512,2908.61866343508
1596397515,-25.810743581343,-124.861343529846,3113.92431250125
1596397516,-25.810743581343,-124.861343529846,3056.84798788239
1596397517,-25.801579542618,-124.855369670619,3025.44514296111
1596397518,-25.7924129415162,-124.849400071209,3012.63998994686
1596397519,-25.7832352554861,-124.843433063424,2955.05698029199
1596397520,-25.7740427952209,-124.837458908957,3027.09613537803
1596397521,-25.7648294437937,-124.831474431977,3041.75246419094
1596397522,-25.7555885590312,-124.825478572231,2949.30923530723
1596397523,-25.7555885590312,-124.825478572231,3015.12938937905
1596397524,-25.7464245203062,-124.819504713003,3075.88151479187
1596397525,-25.7372578602713,-124.813528220578,3104.20759816697
1596397526,-25.728083950637,-124.807546663718,3037.93755890311
1596397527,-25.7188985937586,-124.801558839176,3077.34883988827
1596397528,-25.7096974742525,-124.795562642662,2977.95839873534
1596397529,-25.7004791811055,-124.789559208476,2908.05406346077
1596397530,-25.7004791811055,-124.789559208476,3017.42932489275
1596397531,-25.6913151423805,-124.783585349248,2983.56868507133
1596397532,-25.6821387510926,-124.777612319135,3087.21364899954
1596397533,-25.6729390759631,-124.771635616391,2901.26447753586
1596397534,-25.6637157882406,-124.76564882258,3188.39621736499
1596397535,-25.6544692580216,-124.759652136029,2988.0259280869
1596397536,-25.6452062281932,-124.753646429811,2989.83187346378
1596397537,-25.6452062281932,-124.753646429811,3099.01833423266
1596397538,-25.6360421894683,-124.747672570583,3053.04651070332
1596397539,-25.6268727446404,-124.741696567371,2966.77388620369
1596397540,-25.6176908572752,-124.735714848617,2916.44903343545
1596397541,-25.6084949447858,-124.72972444323,3090.55510047153
1596397542,-25.5992865173657,-124.723721600311,2978.67337917866
1596397543,-25.5992865173657,-124.723721600311,2948.83636091778
1596397544,-25.5901224786408,-124.717747741083,2833.34306812623
1596397545,-25.5809556802981,-124.711767485178,2925.01676663064
1596397546,-25.5717856472485,-124.705769814002,3170.02095113069
1596397547,-25.5626113893426,-124.699750860957,2955.03205195686
1596397548,-25.553431568432,-124.693709928491,3022.24277273174
1596397549,-25.5442481431928,-124.687647373726,3154.47586821754
1596397550,-25.5442481431928,-124.687647373726,3034.38823694128
1596397551,-25.5350841044679,-124.681673514499,3087.31670712088
1596397552,-25.5259086060699,-124.675699081825,3064.13686426228
1596397553,-25.5167004346162,-124.669719359022,2808.076967396
1596397554,-25.5074486228931,-124.663725361549,2984.57496209386
1596397555,-25.4981540238749,-124.657710536945,3016.18577134822
1596397556,-25.4888195814557,-124.651674172143,3110.20946476607
1596397557,-25.4888195814557,-124.651674172143,2857.51675873485
1596397558,-25.4796555427307,-124.645700312915,2919.31106436146
1596397559,-25.4704809984456,-124.639725755775,3012.5176956411
1596397560,-25.4612772684159,-124.633750997702,2970.22232965915
1596397561,-25.4520325245493,-124.627775223413,3069.9867226577
1596397562,-25.4427423366332,-124.621796323752,2887.91343648362
1596397563,-25.433410266843,-124.615815779877,3054.27885967974
1596397564,-25.433410266843,-124.615815779877,2979.26307590284
1596397565,-25.424246228118,-124.609841920649,2974.82827688039
1596397566,-25.4150812585405,-124.603858682406,2933.47162572006
1596397567,-25.4059144883722,-124.597857148873,2932.9345659883
1596397568,-25.396748240745,-124.591838360696,3052.69928332267
1596397569,-25.3875825895431,-124.585802832634,2910.39269181465
