t,lat,lon,alt
1596406486,-38.0730075,3.015862,2959.53882492579
1596406487,-38.0730075,3.015862,3092.27916538751
1596406488,-38.0730075,3.015862,3180.39104977296
1596406489,-38.0730075,3.015862,2963.33719073389
1596406490,-38.0730075,3.015862,3228.15174873689
1596406491,-38.0730075,3.015862,2980.70614145698
1596406492,-38.0730075,3.015862,2859.87619840797
1596406493,-38.0730075,3.015862,2954.46646623892
1596406494,-38.0730075,3.015862,3085.46055551019
1596406495,-38.0643318119714,3.0162543737068,3062.81155106129
1596406496,-38.0554836547916,3.01665206079256,2967.62934540748
1596406497,-38.0462997957569,3.01706411855799,2812.55925972758
1596406498,-38.0366709563178,3.01749407048756,2853.62981645039
1596406499,-38.0264718944023,3.01795428622705,3131.08905615901
1596406500,-38.0157058850875,3.01846232992629,2952.66386765437
1596406501,-38.0043343408049,3.01901852879534,3113.76374713973
1596406502,-37.9922220124947,3.01961764334604,2866.75361283587
1596406503,-37.9792604944225,3.02026079349236,3011.11127428345
1596406504,-37.9653513546858,3.02094970487926,2906.5551590117
1596406505,-37.9503305670898,3.02167888909122,2988.9852829308
1596406506,-37.9341057621496,3.02244915538007,2964.10935758652
1596406507,-37.9166515069978,3.02326678731558,2891.86941740973
1596406508,-37.8980095542862,3.02413418479887,2782.03142632191
1596406509,-37.8782590168327,3.02505516112586,2718.83783540788
1596406510,-37.8574068537848,3.02603202867715,3014.13282784322
1596406511,-37.835372942002,3.02706691288563,3005.69855031439
1596406512,-37.812114412009,3.02815654105885,3032.26445935255
1596406513,-37.7876166236317,3.02929679052793,2986.27004589655
1596406514,-37.7618618388322,3.03048812596226,2958.53039203307
1596406515,-37.7349289040597,3.03173007530348,2934.52214254624
1596406516,-37.7068743420741,3.03301822755027,2984.08964987179
1596406517,-37.6777205008917,3.03434413350549,2862.21934930482
1596406518,-37.6475208099549,3.03569970846568,2897.57471147544
1596406519,-37.6163050275518,3.03708265455221,3132.04235356254
1596406520,-37.5840711910953,3.03850032342306,3076.55407977884
1596406521,-37.550856105467,3.03996097005495,2957.11329902163
1596406522,-37.5167255066748,3.04146677931206,3139.91385950196
1596406523,-37.4817322412148,3.04301759142975,2913.16154670232
1596406524,-37.4459291253994,3.04461249016017,3053.02516593486
1596406525,-37.4093773950493,3.04624802810542,3248.68787043399
1596406526,-37.3721435739084,3.04792053952461,2944.15410451007
1596406527,-37.3721435739084,3.04792053952461,3197.01383235375
1596406528,-37.3634678858798,3.04831291323141,3047.39317955834
1596406529,-37.3547856736609,3.04870418426302,2924.32761194033
1596406530,-37.3460802318375,3.04909247682596,3011.97828489384
1596406531,-37.3373357958754,3.04947796601885,2850.5234214334
1596406532,-37.3285499716665,3.04986452514884,2883.49638329109
1596406533,-37.3197246988375,3.05025291588372,2957.08784427356
1596406534,-37.3108540943179,3.05064601534867,2917.55981702331
1596406535,-37.3019316946234,3.0510488982481,2905.47212104878
1596406536,-37.2929511136028,3.05146264126653,3023.93197073991
1596406537,-37.2839098774889,3.05188521327562,2932.51628491475
1596406538,-37.2748083836346,3.05231530200423,3013.30424744679
1596406539,-37.2748083836346,3.05231530200423,3034.08470646446
1596406540,-37.2661326956061,3.05270767571103,3027.66334075614
1596406541,-37.2574490068664,3.05309930913734,3024.60514024137
1596406542,-37.2487366808078,3.05349088517931,2882.9448302321
1596406543,-37.2399727499899,3.05388175514275,3116.52588637454
1596406544,-37.2311450750179,3.05427033873145,3019.43304649719
1596406545,-37.2222499652315,3.05465674630987,2881.47630480166
1596406546,-37.213284957406,3.05503873247791,3134.26677002731
1596406547,-37.2042457896655,3.05541395803696,2978.61910069681
1596406548,-37.1951307278368,3.05578254934255,2855.63124730698
1596406549,-37.1951307278368,3.05578254934255,2983.31815493168
1596406550,-37.1864550398083,3.05617492304935,3178.50017414674
1596406551,-37.177780835248,3.05656505525199,3123.2666975838
1596406552,-37.1690916435061,3.056951880653,2917.1352299349
1596406553,-37.1603718299376,3.05733457839316,3016.38742870289
1596406554,-37.1516159340243,3.0577118203586,3039.21585876417
1596406555,-37.1428174741554,3.05808927607038,3059.23604418129
1596406556,-37.1339704248163,3.05847259138876,3117.38249481267
1596406557,-37.1250687246573,3.05886324082633,3020.76515948763
1596406558,-37.1161129874711,3.05926346004019,3148.06282680392
1596406559,-37.1071056635909,3.05967181104518,3136.43150259155
1596406560,-37.1071056635909,3.05967181104518,3060.46667176522
1596406561,-37.0984299755623,3.06006418475198,2910.16512381967
1596406562,-37.0897530871505,3.06045353116072,2981.72655824358
1596406563,-37.0810715540714,3.06083943409551,2939.34566985095
1596406564,-37.0723735593454,3.06123235645273,3059.76939665028
1596406565,-37.0636510457091,3.0616413321012,2928.58202599786
1596406566,-37.0549021251114,3.06206772472539,3085.18839774435
1596406567,-37.0461245614489,3.0625141616892,3034.00637836026
1596406568,-37.0373206666913,3.06298635155074,3065.46234388101
1596406569,-37.0373206666913,3.06298635155074,3123.90135186763
1596406570,-37.0286449786627,3.06337872525754,3045.72247434947
1596406571,-37.0199720233376,3.06377067775905,2942.55183573801
1596406572,-37.0113059203403,3.06416389514435,2965.56686876849
1596406573,-37.0026429747178,3.06456094608967,2847.30010377592
1596406574,-36.9939660840856,3.06495932650054,3065.09894138745
1596406575,-36.9852608981353,3.06535559774366,2955.58693922798
1596406576,-36.9765250884898,3.0657480633248,2850.15845712183
1596406577,-36.9677544184891,3.06613311432527,2906.68188538458
1596406578,-36.9589442272182,3.06650706010374,2873.59632090349
1596406579,-36.9500949121974,3.06686994448159,3141.10222014671
1596406580,-36.9500949121974,3.06686994448159,3031.60579382454
