t,lat,lon,alt
1596404312,7.310125,149.38033,8139.87777793264
1596404313,7.310125,149.38033,8136.26117204846
1596404314,7.310125,149.38033,8063.40399076177
1596404315,7.310125,149.38033,8112.68166920395
1596404316,7.310125,149.38033,8146.51488245966
1596404317,7.310125,149.38033,7986.33891054118
1596404318,7.310125,149.38033,8069.96964417865
1596404319,7.310125,149.38033,8010.81265410628
1596404320,7.310125,149.38033,7956.91669565953
1596404321,7.310125,149.38033,8016.25611074177
1596404322,7.310125,149.38033,7904.53642229581
1596404323,7.310125,149.38033,7895.46231099508
1596404324,7.310125,149.38033,8010.27473947425
1596404325,7.31662552053634,149.389315194024,8022.04013471646
1596404326,7.32349412722132,149.398630796374,7989.25352135602
1596404327,7.33115232957298,149.409046934367,7923.11546822318
1596404328,7.33977971253558,149.421033000511,7835.96196418431
1596404329,7.34978445077359,149.434789140675,7983.86503935622
1596404330,7.36146203622601,149.450468211295,8076.12952594242
1596404331,7.37492073491652,149.468321342077,7939.58925551158
1596404332,7.39048859978199,149.488827488815,8116.32738359427
1596404333,7.40845092205066,149.512184267103,7858.39468309254
1596404334,7.42887547035003,149.538484224528,7973.62395109339
1596404335,7.45178738481036,149.56802907557,8057.89972922908
1596404336,7.47730784572582,149.600872529826,8006.53941027852
1596404337,7.505629717088,149.637151013401,7986.9949538433
1596404338,7.53671235177922,149.677240012323,8130.91241591881
1596404339,7.57045402687898,149.721234066002,8053.13924851329
1596404340,7.60680022361338,149.769073593422,8129.38619861787
1596404341,7.64563804735924,149.82086288571,8068.78478476551
1596404342,7.68708473063262,149.876605157536,7980.93903046185
1596404343,7.73124576780608,149.936296697333,7848.32537354247
1596404344,7.77797438023234,150.000161617736,8027.76725614334
1596404345,7.82723506964869,150.068211383622,7852.31139372531
1596404346,7.8790095055259,150.140343810922,7934.81265586294
1596404347,7.93310369254644,150.216563104162,8132.64631344809
1596404348,7.98934850062672,150.296892203117,8048.56815077834
1596404349,8.04764684687865,150.381368344891,8107.5228409398
1596404350,8.1079996625576,150.469872654296,8195.06699622927
1596404351,8.17042459489396,150.562200661611,8045.02864581366
1596404352,8.23488826628441,150.658157897053,8085.40943110744
1596404353,8.30129296683224,150.757431127552,7883.16211296826
1596404354,8.36957101670998,150.859788978659,7952.59694223999
1596404355,8.4397144228675,150.965126077872,7959.33228493975
1596404356,8.51161439408397,151.073276546602,7987.53793535358
1596404357,8.58514533379194,151.183996263126,7990.37740200871
1596404358,8.6601982494307,151.297080311404,8020.20178674434
1596404359,8.73663807121442,151.412315842889,7831.75566211222
1596404360,8.73663807121442,151.412315842889,7929.558746543
1596404361,8.74313859175076,151.421301036912,8104.79627170859
1596404362,8.74966935127825,151.430285632953,7926.93943124274
1596404363,8.75626382355443,151.439269020775,8083.21921081085
1596404364,8.76295162189444,151.448289862746,8241.18068300106
1596404365,8.76975663640644,151.457387780248,8142.29924541434
1596404366,8.77671415711359,151.466598486352,8023.57745416209
1596404367,8.78386493293275,151.475970449519,8000.53700188878
1596404368,8.79123947956127,151.485534493239,8161.3929258388
1596404369,8.79886832526942,151.495315465665,8040.61795563562
1596404370,8.80676325476261,151.505338514592,7946.25246091616
1596404371,8.81493575567971,151.515632242171,7916.22584085737
1596404372,8.82340043945587,151.526215074456,8004.26079691428
1596404373,8.83215876719939,151.537082178622,8107.18431291294
1596404374,8.84118381042235,151.548219054329,7837.82108990035
1596404375,8.85044798944962,151.559624168022,7980.90558255369
1596404376,8.85994545310643,151.571302561191,8001.59306341706
1596404377,8.86968586796223,151.583256732908,7985.84825923318
1596404378,8.8796651149308,151.595476698082,8031.81397803325
1596404379,8.88986888081926,151.607945167507,8002.98014235672
1596404380,8.90028473864958,151.620645463603,8222.25164256898
1596404381,8.90028473864958,151.620645463603,7911.94144579503
1596404382,8.90678525918592,151.629630657626,8088.27369691522
1596404383,8.91331804550078,151.638623547943,7939.62788572479
1596404384,8.9199179006498,151.647663482992,8058.92674357311
1596404385,8.92661756597152,151.65678087652,7983.17747111479
1596404386,8.93345663035626,151.665974858015,7909.05958794658
1596404387,8.94046388306045,151.675257109337,8141.91550703388
1596404388,8.94767103412777,151.684655628698,8068.72738500285
1596404389,8.95509968029342,151.694189586453,7933.61623479227
1596404390,8.96276729111248,151.703869883806,8013.55856374663
1596404391,8.97069226880497,151.713711962151,8070.06695787488
1596404392,8.97888336381756,151.72373060227,8095.42109300004
1596404393,8.98733354153639,151.733926294454,8025.31303713055
1596404394,8.99603065732095,151.744297053249,8229.45188036623
1596404395,9.00496038302961,151.754846758125,8039.76048269623
1596404396,9.01410774170457,151.765570773986,7941.67854093719
1596404397,9.02345616117618,151.776455106123,8003.40590281592
1596404398,9.03298972617295,151.787482191298,8089.73911496966
1596404399,9.03298972617295,151.787482191298,7892.96884470075
1596404400,9.03949024670929,151.796467385322,8053.2405803565
1596404401,9.0460005079029,151.805461493371,8033.17465700098
1596404402,9.05253445669082,151.814502893095,8078.38986876576
1596404403,9.0590958883791,151.823637742749,8022.50904781633
1596404404,9.06568834966914,151.832899137471,8084.72588103558
1596404405,9.07233404909346,151.842297085104,7880.19062996003
1596404406,9.0790691927087,151.851825754407,7764.98833015368
1596404407,9.08591912911683,151.861494243511,8041.63826491053
1596404408,9.09289640231086,151.871309956431,8163.19080080146
1596404409,9.10000570501784,151.881284211505,7851.98269900255
1596404410,9.10724355752681,151.891432908742,8083.33121761648
1596404411,9.11461239324188,151.901764282673,7918.77584178111
1596404412,9.12212551342161,151.912276456685,7965.64188868819
1596404413,9.1297823914696,151.922958829312,7877.74683914012
1596404414,9.13757605017931,151.93380135761,8023.18225502934
1596404415,9.14550566039484,151.944790551965,7970.71323148833
1596404416,9.14550566039484,151.944790551965,8073.88359387837
1596404417,9.15200618093117,151.953775745989,7953.21535269097
1596404418,9.15853224801762,151.962798311947,8026.98371871024
1596404419,9.1651240094925,151.971890865114,7934.29838938282
1596404420,9.17180397678717,151.981083806933,7959.77082598893
1596404421,9.17859922352431,151.990428849653,8091.71782864792
1596404422,9.18552482037471,151.999952363981,8062.85145601679
1596404423,9.19258504388748,152.009668058861,7926.3745527516
1596404424,9.19978957675966,152.019577921065,8007.70738383307
1596404425,9.20715280360433,152.029676753857,8189.10015249943
1596404426,9.21469804430184,152.039965180159,7996.81207139987
1596404427,9.22242648413958,152.05044417742,7953.11176430747
1596404428,9.23033406504221,152.061101773931,7968.98369804672
1596404429,9.23841919759904,152.071929122296,7869.68831429387
1596404430,9.24666418553409,152.082920386671,8219.35369124395
1596404431,9.25505339316402,152.094069462505,7927.41987201492
1596404432,9.26357618106126,152.105366553698,7981.5588897096
1596404433,9.26357618106126,152.105366553698,8134.02592001271
1596404434,9.27007670159759,152.114351747722,8083.11439017903
1596404435,9.27661013939099,152.123367825909,8006.75908811595
1596404436,9.28322608683155,152.132452936651,8032.05887934724
1596404437,9.28993853400906,152.141643910742,8059.01543081451
1596404438,9.29674499893229,152.150994202148,7998.61840001832
1596404439,9.30365456864198,152.160543006284,8063.56716662382
1596404440,9.31066959464486,152.170292979873,7864.38827417155
1596404441,9.31779164595153,152.180226814137,8031.13086457053
1596404442,9.32504423671858,152.190344212638,8081.43569064214
1596404443,9.33244776565487,152.200644944515,7943.48136828406
1596404444,9.33999924215028,152.211120882733,8074.07868219198
1596404445,9.34769248539003,152.2217625874,8110.79001495577
1596404446,9.35552766911989,152.232561801677,8004.75115300615
1596404447,9.3635047015263,152.243513205055,7959.43773592759
1596404448,9.37162616279891,152.25460490877,7929.18440024458
1596404449,9.37988619385074,152.265818673534,7946.96867994591
1596404450,9.37988619385074,152.265818673534,7969.77320959499
1596404451,9.38638671438708,152.274803867558,7964.19273013908
1596404452,9.39288683482863,152.283825198077,7897.71439233396
1596404453,9.39939748284797,152.292940944561,8000.06419089718
1596404454,9.40593380355431,152.302198632416,7870.1084115591
1596404455,9.41251435053228,152.311629699559,8080.12437280841
1596404456,9.41915514269943,152.321244839239,8064.82648659238
1596404457,9.42585454663998,152.331046584072,7985.07769403015
1596404458,9.43261060075566,152.341032965024,7838.60592425617
1596404459,9.43943927305736,152.351212642454,7940.27127886993
1596404460,9.44636323268579,152.361587275384,7941.1746209996
1596404461,9.45340031321796,152.372143084285,8084.64573896297
1596404462,9.46056010057891,152.382873912798,7951.55995056482
1596404463,9.46784484201053,152.393777564912,8137.45134578453
1596404464,9.47525520230731,152.404847671832,7924.84095301107
1596404465,9.48279096831515,152.416077201085,7968.13593479017
1596404466,9.49045205366511,152.427455134769,7973.85188678062
1596404467,9.49045205366511,152.427455134769,8032.46543099827
1596404468,9.49695257420144,152.436440328792,7800.95017092557
1596404469,9.50345692735558,152.4454564233,7971.70254129906
1596404470,9.50998914831541,152.454552409204,7930.70172186287
1596404471,9.51659466972055,152.46376118203,8042.05696794377
1596404472,9.52331496996441,152.473095879815,7937.91202997328
1596404473,9.53018142555629,152.482545988288,7988.28345481786
1596404474,9.53722698914417,152.492099947976,7921.22718637988
1596404475,9.54447857534858,152.501764852943,8065.91083321955
1596404476,9.5519463953214,152.51155798191,7962.25983621317
1596404477,9.55963306110519,152.521484015973,8042.54432827486
1596404478,9.56753487542824,152.531538408661,8088.43213499757
1596404479,9.57564055227241,152.541717989455,7965.49030174198
1596404480,9.58393422436469,152.552014325436,7849.77216470923
1596404481,9.592405062341,152.56241930061,8159.44977743311
1596404482,9.60105069224779,152.572925777066,8140.60419144139
1596404483,9.60986526414208,152.583527307388,7922.21903309548
1596404484,9.61884004679196,152.59421560978,8003.5469154446
