t,lat,lon,alt
1596405074,75.649187,-102.787503,7944.68068708431
1596405075,75.649187,-102.787503,7954.30630054994
1596405076,75.649187,-102.787503,7900.83174970947
1596405077,75.649187,-102.787503,8140.56326213748
1596405078,75.6494468909028,-102.783038924518,7784.61229388678
1596405079,75.6497284642564,-102.778219727158,7990.07834831537
1596405080,75.6500588843728,-102.772572485865,7895.96483145585
1596405081,75.6504571070564,-102.765575366323,7968.71905930233
1596405082,75.6509530377354,-102.756612249374,8125.55200131652
1596405083,75.6515879781953,-102.745253534933,7960.5382854956
1596405084,75.6523879045259,-102.731312864462,8018.63720582806
1596405085,75.653365898574,-102.714671263197,7993.40378599289
1596405086,75.6545333952107,-102.694981011951,8065.31549035918
1596405087,75.655882127668,-102.671815181196,8024.86428202951
1596405088,75.6574147640095,-102.644698486279,8231.1251573041
1596405089,75.6591431002419,-102.613309098623,7841.30433213679
1596405090,75.661066430751,-102.577489729943,7980.02981337723
1596405091,75.6631970393145,-102.537097212773,8079.17295921884
1596405092,75.665536167018,-102.492141616447,7876.82530149706
1596405093,75.6680745840668,-102.442552376736,7903.14459501697
1596405094,75.6708291149611,-102.388118493327,8024.69663670453
1596405095,75.6738180577522,-102.329009479965,8080.18526267765
1596405096,75.6770389765801,-102.265683231355,8082.64184279193
1596405097,75.6804912009594,-102.198326702842,8082.34712083811
1596405098,75.6841777475046,-102.126949636726,8038.29234145787
1596405099,75.6880803670129,-102.051704576032,7870.69573852756
1596405100,75.6921848692766,-101.972809595676,7795.84233106193
1596405101,75.6964865266761,-101.890539345949,7902.50995344424
1596405102,75.7009852695315,-101.805158759628,7884.55646833688
1596405103,75.7056824067069,-101.716829117911,8162.56053195489
1596405104,75.7105685891028,-101.625746727136,8108.76425817587
1596405105,75.715640248075,-101.532045419146,7954.979436161
1596405106,75.7208996833395,-101.435774443938,7775.71731163411
1596405107,75.7263381565386,-101.336991789428,8179.50171887063
1596405108,75.7319488685827,-101.235754104602,7830.01518964123
